PFA_Name,Year,IMD_Score,Police_Count,Crime_Count,Alpha_i,B_i,Beta_i,Sigma_i,Spillover_Force,E_Prime_Monthly_Snapshot
Suffolk,2025,51.6708943367096,1415,25056.0,0.00516708943367096,36.05753701832259,0.15378653276545146,0.14341576353873253,267.54869518440466,-44.48639787593277
Surrey,2021,30.98171738979266,2061,50222.0,0.003098171738979266,20.325800996932248,0.2831824540890503,0.05701189552104819,1041.8856627604932,-634.974386437845
Surrey,2022,30.98171738979266,2117,45199.0,0.003098171738979266,20.325800996932248,0.2831824540890503,0.05701189552104819,959.0354054122283,-244.59758331222338
Surrey,2023,30.98171738979266,2289,43885.0,0.003098171738979266,20.325800996932248,0.2831824540890503,0.05701189552104819,917.0731235525508,-224.6875925510471
Surrey,2024,30.98171738979266,2295,44109.0,0.003098171738979266,20.325800996932248,0.2831824540890503,0.05701189552104819,900.3865597491239,-407.43410241623155
Surrey,2025,30.98171738979266,2344,44928.0,0.003098171738979266,20.325800996932248,0.2831824540890503,0.05701189552104819,934.1172386998753,-55.46761349403607
Sussex,2021,49.99813447905561,2870,92066.0,0.004999813447905561,61.11436595275529,0.19494538389301824,0.09634856180752262,437.3078154324783,-1159.6054509362161
Sussex,2022,49.99813447905561,2960,72385.0,0.004999813447905561,61.11436595275529,0.19494538389301824,0.09634856180752262,401.36692879603936,171.48943287884686
Sussex,2023,49.99813447905561,3155,75985.0,0.004999813447905561,61.11436595275529,0.19494538389301824,0.09634856180752262,368.5745590691887,-1818.72303616694
Sussex,2024,49.99813447905561,3182,76187.0,0.004999813447905561,61.11436595275529,0.19494538389301824,0.09634856180752262,350.1012764424644,-826.3048426895348
Sussex,2025,49.99813447905561,3230,81353.0,0.004999813447905561,61.11436595275529,0.19494538389301824,0.09634856180752262,358.6237304919895,-1399.9027950191394
Thames Valley,2021,36.4435697646696,4413,101937.0,0.00364435697646696,45.70182768068588,0.11447916159311751,0.03805537265928489,546.7892620332544,5.393030088447574
Thames Valley,2022,36.4435697646696,4698,100981.0,0.00364435697646696,45.70182768068588,0.11447916159311751,0.03805537265928489,513.6411743322988,542.3877480922071
Thames Valley,2023,36.4435697646696,4924,98061.0,0.00364435697646696,45.70182768068588,0.11447916159311751,0.03805537265928489,486.710011093865,-240.46486055239035
Thames Valley,2024,36.4435697646696,5023,92816.0,0.00364435697646696,45.70182768068588,0.11447916159311751,0.03805537265928489,484.0906446471928,240.7620909396822
Thames Valley,2025,36.4435697646696,4993,95921.0,0.00364435697646696,45.70182768068588,0.11447916159311751,0.03805537265928489,502.9007967779604,-13.591341235300547
Warwickshire,2021,45.77359868463561,1053,29010.0,0.004577359868463561,15.681696560712242,0.16666873499863616,0.06773890014849437,438.92851823847946,64.92617206356465
Warwickshire,2022,45.77359868463561,1018,27241.0,0.004577359868463561,15.681696560712242,0.16666873499863616,0.06773890014849437,411.39826626198203,92.38069062759003
Warwickshire,2023,45.77359868463561,1118,25327.0,0.004577359868463561,15.681696560712242,0.16666873499863616,0.06773890014849437,379.91729405973877,-120.40838918038983
Warwickshire,2024,45.77359868463561,1149,24738.0,0.004577359868463561,15.681696560712242,0.16666873499863616,0.06773890014849437,359.2827438013219,145.0384315525229
Warwickshire,2025,45.77359868463561,1131,28148.0,0.004577359868463561,15.681696560712242,0.16666873499863616,0.06773890014849437,359.88230468019526,-95.93693008415966
West Mercia,2021,50.21887933054138,2312,83751.0,0.005021887933054138,9.87097200216317,0.17439243802613494,0.18872224997297424,356.4953921362041,181.33845153158495
West Mercia,2022,50.21887933054138,2343,68730.0,0.005021887933054138,9.87097200216317,0.17439243802613494,0.18872224997297424,336.3897020643988,-1655.7917205621006
West Mercia,2023,50.21887933054138,2520,59080.0,0.005021887933054138,9.87097200216317,0.17439243802613494,0.18872224997297424,311.77572917140395,753.0735971065152
West Mercia,2024,50.21887933054138,2524,53984.0,0.005021887933054138,9.87097200216317,0.17439243802613494,0.18872224997297424,293.7919987655241,-1685.8650067852548
West Mercia,2025,50.21887933054138,2520,56572.0,0.005021887933054138,9.87097200216317,0.17439243802613494,0.18872224997297424,283.66457974706407,-586.5809770125231
West Midlands,2021,66.66153194009041,7445,203369.0,0.006666153194009042,102.29703415578481,0.21930121673060127,0.11128989174520815,283.81135103214444,-1904.0104731071422
West Midlands,2022,66.66153194009041,7596,185316.0,0.006666153194009042,102.29703415578481,0.21930121673060127,0.11128989174520815,264.82305842226276,450.59747050495366
West Midlands,2023,66.66153194009041,7874,172502.0,0.006666153194009042,102.29703415578481,0.21930121673060127,0.11128989174520815,234.38512368573473,-1652.7002104281262
West Midlands,2024,66.66153194009041,7995,162062.0,0.006666153194009042,102.29703415578481,0.21930121673060127,0.11128989174520815,217.29379987486482,-1017.5876983904974
West Midlands,2025,66.66153194009041,8027,153996.0,0.006666153194009042,102.29703415578481,0.21930121673060127,0.11128989174520815,232.58346645702534,-1963.6300734454562
West Yorkshire,2021,64.63197258961651,5705,171293.0,0.006463197258961651,28.698299645957537,0.13669082569466856,0.05099658930761067,407.0377977987574,-1140.99556982116
West Yorkshire,2022,64.63197258961651,5838,170187.0,0.006463197258961651,28.698299645957537,0.13669082569466856,0.05099658930761067,364.1948743861391,-1679.0460153518206
West Yorkshire,2023,64.63197258961651,6062,164809.0,0.006463197258961651,28.698299645957537,0.13669082569466856,0.05099658930761067,345.01922006489804,36.39489203408141
West Yorkshire,2024,64.63197258961651,6137,153459.0,0.006463197258961651,28.698299645957537,0.13669082569466856,0.05099658930761067,339.27647650134867,-357.1050488170357
West Yorkshire,2025,64.63197258961651,6130,155152.0,0.006463197258961651,28.698299645957537,0.13669082569466856,0.05099658930761067,345.0856901865966,132.02937573475407
Wiltshire,2021,43.84260120986505,1080,33117.0,0.004384260120986506,29.731980222468966,0.1251587765716488,0.06640834539986576,319.769719211378,153.1829874021542
Wiltshire,2022,43.84260120986505,1120,32481.0,0.004384260120986506,29.731980222468966,0.1251587765716488,0.06640834539986576,305.6198476006009,-253.0862893272341
Wiltshire,2023,43.84260120986505,1204,29527.0,0.004384260120986506,29.731980222468966,0.1251587765716488,0.06640834539986576,288.60599687914697,-275.0500217185157
Wiltshire,2024,43.84260120986505,1243,28493.0,0.004384260120986506,29.731980222468966,0.1251587765716488,0.06640834539986576,291.8570681650765,-26.882447533670486
Wiltshire,2025,43.84260120986505,1215,29553.0,0.004384260120986506,29.731980222468966,0.1251587765716488,0.06640834539986576,301.0191592728264,-45.55480261332928
